name: 0d1c574f-032d-4844-9536-cdb7f8ddec3a num_items: 100
token, class_id, token_value, token_tf, token_df
средиземноморье, @default_class, 8.280202018795535e-05, 1.0, 1.0
усилие, @default_class, 0.0001656040403759107, 2.0, 1.0
флот, @default_class, 0.00024840605328790843, 3.0, 2.0
аномальный, @default_class, 8.280202018795535e-05, 1.0, 1.0
иметь, @default_class, 0.0009936242131516337, 12.0, 8.0
банкетный, @default_class, 8.280202018795535e-05, 1.0, 1.0
елена, @default_class, 8.280202018795535e-05, 1.0, 1.0
благоприятный, @default_class, 8.280202018795535e-05, 1.0, 1.0
правый, @default_class, 0.0004968121065758169, 6.0, 2.0
водный, @default_class, 0.0001656040403759107, 2.0, 1.0
европа, @default_class, 0.0005796141340397298, 7.0, 6.0
купля, @default_class, 8.280202018795535e-05, 1.0, 1.0
водоотводный, @default_class, 8.280202018795535e-05, 1.0, 1.0
запускать, @default_class, 8.280202018795535e-05, 1.0, 1.0
утечка, @default_class, 0.0001656040403759107, 2.0, 2.0
затон, @default_class, 8.280202018795535e-05, 1.0, 1.0
фондовый, @default_class, 8.280202018795535e-05, 1.0, 1.0
балчуг, @default_class, 8.280202018795535e-05, 1.0, 1.0
алексей, @default_class, 0.00024840605328790843, 3.0, 2.0
неожиданно, @default_class, 8.280202018795535e-05, 1.0, 1.0
отвергать, @default_class, 8.280202018795535e-05, 1.0, 1.0
картография, @default_class, 8.280202018795535e-05, 1.0, 1.0
вооружать, @default_class, 8.280202018795535e-05, 1.0, 1.0
зимовка, @default_class, 8.280202018795535e-05, 1.0, 1.0
курсировать, @default_class, 8.280202018795535e-05, 1.0, 1.0
мост, @default_class, 8.280202018795535e-05, 1.0, 1.0
перевозить, @default_class, 8.280202018795535e-05, 1.0, 1.0
плавучий, @default_class, 8.280202018795535e-05, 1.0, 1.0
доходить, @default_class, 0.0001656040403759107, 2.0, 1.0
пункт, @default_class, 0.00041401010821573436, 5.0, 4.0
популяризация, @default_class, 8.280202018795535e-05, 1.0, 1.0
погодный, @default_class, 8.280202018795535e-05, 1.0, 1.0
ссылаться, @default_class, 8.280202018795535e-05, 1.0, 1.0
вести, @default_class, 0.0003312080807518214, 4.0, 4.0
прекращение, @default_class, 8.280202018795535e-05, 1.0, 1.0
производить, @default_class, 0.00024840605328790843, 3.0, 3.0
волноваться, @default_class, 8.280202018795535e-05, 1.0, 1.0
прохождение, @default_class, 8.280202018795535e-05, 1.0, 1.0
рано, @default_class, 0.0001656040403759107, 2.0, 2.0
определяться, @default_class, 8.280202018795535e-05, 1.0, 1.0
регулярный, @default_class, 8.280202018795535e-05, 1.0, 1.0
посев, @default_class, 8.280202018795535e-05, 1.0, 1.0
специальный, @default_class, 8.280202018795535e-05, 1.0, 1.0
спецтехника, @default_class, 8.280202018795535e-05, 1.0, 1.0
проводить, @default_class, 0.0014076343504711986, 17.0, 15.0
судоходный, @default_class, 8.280202018795535e-05, 1.0, 1.0
трамвайчик, @default_class, 8.280202018795535e-05, 1.0, 1.0
ходить, @default_class, 0.0001656040403759107, 2.0, 1.0
подготовка, @default_class, 8.280202018795535e-05, 1.0, 1.0
санфеличе, @default_class, 8.280202018795535e-05, 1.0, 1.0
экскурсионный, @default_class, 8.280202018795535e-05, 1.0, 1.0
cellesche, @default_class, 8.280202018795535e-05, 1.0, 1.0
spiegel, @default_class, 8.280202018795535e-05, 1.0, 1.0
активист, @default_class, 0.0007452181889675558, 9.0, 3.0
бездействие, @default_class, 8.280202018795535e-05, 1.0, 1.0
брюссель, @default_class, 8.280202018795535e-05, 1.0, 1.0
доход, @default_class, 0.0007452181889675558, 9.0, 2.0
бутылка, @default_class, 8.280202018795535e-05, 1.0, 1.0
вотум, @default_class, 8.280202018795535e-05, 1.0, 1.0
водомет, @default_class, 8.280202018795535e-05, 1.0, 1.0
совращение, @default_class, 8.280202018795535e-05, 1.0, 1.0
ворваться, @default_class, 0.0001656040403759107, 2.0, 1.0
гаага, @default_class, 8.280202018795535e-05, 1.0, 1.0
керченский, @default_class, 8.280202018795535e-05, 1.0, 1.0
кастет, @default_class, 8.280202018795535e-05, 1.0, 1.0
двор, @default_class, 0.0001656040403759107, 2.0, 2.0
европарламент, @default_class, 8.280202018795535e-05, 1.0, 1.0
луганск, @default_class, 8.280202018795535e-05, 1.0, 1.0
езид, @default_class, 8.280202018795535e-05, 1.0, 1.0
резиденция, @default_class, 8.280202018795535e-05, 1.0, 1.0
жестко, @default_class, 8.280202018795535e-05, 1.0, 1.0
захватить, @default_class, 8.280202018795535e-05, 1.0, 1.0
кобань, @default_class, 0.00024840605328790843, 3.0, 1.0
мусульманин, @default_class, 0.0001656040403759107, 2.0, 1.0
вердикт, @default_class, 8.280202018795535e-05, 1.0, 1.0
выгодный, @default_class, 8.280202018795535e-05, 1.0, 1.0
приговор, @default_class, 8.280202018795535e-05, 1.0, 1.0
планета, @default_class, 0.00024840605328790843, 3.0, 1.0
геращенко, @default_class, 0.0001656040403759107, 2.0, 1.0
парламент, @default_class, 0.00041401010821573436, 5.0, 3.0
перерасти, @default_class, 8.280202018795535e-05, 1.0, 1.0
плакат, @default_class, 8.280202018795535e-05, 1.0, 1.0
считать, @default_class, 0.0006624161615036428, 8.0, 6.0
поджидать, @default_class, 8.280202018795535e-05, 1.0, 1.0
подкрепление, @default_class, 8.280202018795535e-05, 1.0, 1.0
похожий, @default_class, 8.280202018795535e-05, 1.0, 1.0
прибытие, @default_class, 8.280202018795535e-05, 1.0, 1.0
победитель, @default_class, 0.00041401010821573436, 5.0, 4.0
протестовать, @default_class, 8.280202018795535e-05, 1.0, 1.0
связывать, @default_class, 0.0001656040403759107, 2.0, 2.0
продюсерский, @default_class, 0.00024840605328790843, 3.0, 1.0
товар, @default_class, 0.0003312080807518214, 4.0, 1.0
евросоюз, @default_class, 0.0001656040403759107, 2.0, 2.0
корпорация, @default_class, 0.0004968121065758169, 6.0, 4.0
страж, @default_class, 8.280202018795535e-05, 1.0, 1.0
bloomberg, @default_class, 8.280202018795535e-05, 1.0, 1.0
exchange, @default_class, 8.280202018795535e-05, 1.0, 1.0
строчка, @default_class, 8.280202018795535e-05, 1.0, 1.0
traded, @default_class, 8.280202018795535e-05, 1.0, 1.0
свобода, @default_class, 0.0001656040403759107, 2.0, 2.0
актив, @default_class, 0.00024840605328790843, 3.0, 2.0
скрывать, @default_class, 8.280202018795535e-05, 1.0, 1.0
инвестиция, @default_class, 8.280202018795535e-05, 1.0, 1.0
несогласие, @default_class, 8.280202018795535e-05, 1.0, 1.0
бородавка, @default_class, 8.280202018795535e-05, 1.0, 1.0
лондон, @default_class, 8.280202018795535e-05, 1.0, 1.0
вкладываться, @default_class, 8.280202018795535e-05, 1.0, 1.0
инвестфонд, @default_class, 8.280202018795535e-05, 1.0, 1.0
отметка, @default_class, 8.280202018795535e-05, 1.0, 1.0
повышение, @default_class, 8.280202018795535e-05, 1.0, 1.0
белорусский, @default_class, 0.0003312080807518214, 4.0, 2.0
вступаться, @default_class, 8.280202018795535e-05, 1.0, 1.0
задержанный, @default_class, 8.280202018795535e-05, 1.0, 1.0
остальное, @default_class, 8.280202018795535e-05, 1.0, 1.0
иосиф, @default_class, 8.280202018795535e-05, 1.0, 1.0
мощность, @default_class, 8.280202018795535e-05, 1.0, 1.0
испания, @default_class, 0.0001656040403759107, 2.0, 1.0
кинотеатр, @default_class, 0.0001656040403759107, 2.0, 2.0
минск, @default_class, 0.0001656040403759107, 2.0, 1.0
молодежный, @default_class, 8.280202018795535e-05, 1.0, 1.0
очки, @default_class, 8.280202018795535e-05, 1.0, 1.0
помолиться, @default_class, 8.280202018795535e-05, 1.0, 1.0
илья, @default_class, 8.280202018795535e-05, 1.0, 1.0
попросту, @default_class, 8.280202018795535e-05, 1.0, 1.0
предположительно, @default_class, 0.0003312080807518214, 4.0, 4.0
георгий, @default_class, 0.0001656040403759107, 2.0, 2.0
рувд, @default_class, 0.0001656040403759107, 2.0, 1.0
телеграмма, @default_class, 0.0001656040403759107, 2.0, 1.0
святой, @default_class, 8.280202018795535e-05, 1.0, 1.0
фешенебельный, @default_class, 8.280202018795535e-05, 1.0, 1.0
church, @default_class, 8.280202018795535e-05, 1.0, 1.0
publishing, @default_class, 8.280202018795535e-05, 1.0, 1.0
антивирусный, @default_class, 0.00024840605328790843, 3.0, 1.0
газета, @default_class, 0.0013248323230072856, 16.0, 11.0
пять, @default_class, 0.0003312080807518214, 4.0, 4.0
вещательный, @default_class, 8.280202018795535e-05, 1.0, 1.0
затмение, @default_class, 8.280202018795535e-05, 1.0, 1.0
необходимость, @default_class, 0.0001656040403759107, 2.0, 2.0
вредоносный, @default_class, 8.280202018795535e-05, 1.0, 1.0
звонок, @default_class, 8.280202018795535e-05, 1.0, 1.0
мистраль, @default_class, 8.280202018795535e-05, 1.0, 1.0
многочисленный, @default_class, 0.0001656040403759107, 2.0, 2.0
антидопинговый, @default_class, 0.00024840605328790843, 3.0, 1.0
неправильный, @default_class, 8.280202018795535e-05, 1.0, 1.0
обновление, @default_class, 8.280202018795535e-05, 1.0, 1.0
песок, @default_class, 0.0001656040403759107, 2.0, 1.0
программный, @default_class, 8.280202018795535e-05, 1.0, 1.0
вставлять, @default_class, 8.280202018795535e-05, 1.0, 1.0
модификация, @default_class, 8.280202018795535e-05, 1.0, 1.0
lift, @default_class, 8.280202018795535e-05, 1.0, 1.0
показание, @default_class, 0.0001656040403759107, 2.0, 2.0
приговаривать, @default_class, 0.00041401010821573436, 5.0, 5.0
секретный, @default_class, 0.0001656040403759107, 2.0, 2.0
условно, @default_class, 8.280202018795535e-05, 1.0, 1.0
формат, @default_class, 8.280202018795535e-05, 1.0, 1.0
многоэтажка, @default_class, 8.280202018795535e-05, 1.0, 1.0
football, @default_class, 8.280202018795535e-05, 1.0, 1.0
deloitte, @default_class, 8.280202018795535e-05, 1.0, 1.0
italia, @default_class, 8.280202018795535e-05, 1.0, 1.0
дьявол, @default_class, 8.280202018795535e-05, 1.0, 1.0
кандидатура, @default_class, 8.280202018795535e-05, 1.0, 1.0
введение, @default_class, 8.280202018795535e-05, 1.0, 1.0
мадридский, @default_class, 8.280202018795535e-05, 1.0, 1.0
ставить, @default_class, 8.280202018795535e-05, 1.0, 1.0
молдавия, @default_class, 0.0001656040403759107, 2.0, 1.0
télévisions, @default_class, 8.280202018795535e-05, 1.0, 1.0
манчестер, @default_class, 0.0001656040403759107, 2.0, 2.0
метод, @default_class, 8.280202018795535e-05, 1.0, 1.0
моуринья, @default_class, 0.0005796141340397298, 7.0, 1.0
триумф, @default_class, 8.280202018795535e-05, 1.0, 1.0
дело, @default_class, 0.0023184565361589193, 28.0, 17.0
порошенко, @default_class, 0.0001656040403759107, 2.0, 1.0
саакашвили, @default_class, 0.00024840605328790843, 3.0, 1.0
сосна, @default_class, 8.280202018795535e-05, 1.0, 1.0
португалец, @default_class, 0.00024840605328790843, 3.0, 1.0
регион, @default_class, 0.0006624161615036428, 8.0, 4.0
португальский, @default_class, 0.0001656040403759107, 2.0, 1.0
свободный, @default_class, 8.280202018795535e-05, 1.0, 1.0
точно, @default_class, 8.280202018795535e-05, 1.0, 1.0
постройка, @default_class, 8.280202018795535e-05, 1.0, 1.0
философия, @default_class, 8.280202018795535e-05, 1.0, 1.0
брюер, @default_class, 8.280202018795535e-05, 1.0, 1.0
челси, @default_class, 0.0001656040403759107, 2.0, 2.0
юнайтед, @default_class, 0.00024840605328790843, 3.0, 2.0
падение, @default_class, 0.0001656040403759107, 2.0, 1.0
истребитель, @default_class, 0.00024840605328790843, 3.0, 2.0
борисов, @default_class, 8.280202018795535e-05, 1.0, 1.0
действующий, @default_class, 8.280202018795535e-05, 1.0, 1.0
мобильный, @default_class, 8.280202018795535e-05, 1.0, 1.0
нестабильный, @default_class, 8.280202018795535e-05, 1.0, 1.0
семейство, @default_class, 0.0001656040403759107, 2.0, 2.0
пушечный, @default_class, 8.280202018795535e-05, 1.0, 1.0
строить, @default_class, 8.280202018795535e-05, 1.0, 1.0
галлахер, @default_class, 0.00041401010821573436, 5.0, 1.0
премиум, @default_class, 8.280202018795535e-05, 1.0, 1.0
франция, @default_class, 0.00024840605328790843, 3.0, 2.0
паровой, @default_class, 8.280202018795535e-05, 1.0, 1.0
задушевный, @default_class, 8.280202018795535e-05, 1.0, 1.0
функция, @default_class, 0.0001656040403759107, 2.0, 1.0
экспедиционный, @default_class, 0.0001656040403759107, 2.0, 1.0
похищение, @default_class, 8.280202018795535e-05, 1.0, 1.0
расширение, @default_class, 8.280202018795535e-05, 1.0, 1.0
бомбер, @default_class, 8.280202018795535e-05, 1.0, 1.0
буксир, @default_class, 8.280202018795535e-05, 1.0, 1.0
весенний, @default_class, 8.280202018795535e-05, 1.0, 1.0
произведение, @default_class, 8.280202018795535e-05, 1.0, 1.0
горбольница, @default_class, 8.280202018795535e-05, 1.0, 1.0
вествуд, @default_class, 8.280202018795535e-05, 1.0, 1.0
ветровка, @default_class, 8.280202018795535e-05, 1.0, 1.0
вивьен, @default_class, 8.280202018795535e-05, 1.0, 1.0
гоша, @default_class, 8.280202018795535e-05, 1.0, 1.0
народный, @default_class, 0.0008280202164314687, 10.0, 4.0
гудбай, @default_class, 8.280202018795535e-05, 1.0, 1.0
давид, @default_class, 0.0001656040403759107, 2.0, 1.0
древко, @default_class, 8.280202018795535e-05, 1.0, 1.0
ельцин, @default_class, 8.280202018795535e-05, 1.0, 1.0
завершать, @default_class, 0.0003312080807518214, 4.0, 3.0
желтый, @default_class, 0.0001656040403759107, 2.0, 2.0
зажимать, @default_class, 8.280202018795535e-05, 1.0, 1.0
заставлять, @default_class, 8.280202018795535e-05, 1.0, 1.0
подчиненный, @default_class, 8.280202018795535e-05, 1.0, 1.0
виновный, @default_class, 0.00041401010821573436, 5.0, 4.0
заболевание, @default_class, 8.280202018795535e-05, 1.0, 1.0
игрушечный, @default_class, 8.280202018795535e-05, 1.0, 1.0
комбинезон, @default_class, 8.280202018795535e-05, 1.0, 1.0
лапа, @default_class, 8.280202018795535e-05, 1.0, 1.0
линейка, @default_class, 8.280202018795535e-05, 1.0, 1.0
сложно, @default_class, 8.280202018795535e-05, 1.0, 1.0
надевать, @default_class, 0.0001656040403759107, 2.0, 1.0
